Time;Model_id;Reference;WER;CER;Transcript;Augmentation_list;Best_epoch;Total_epoch
07/05/2020, 19:08:22;Clean_no_augs_epoch;abb electric as;1.6666666666666667;0.5333333333333333;a   l e  a s;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;derfor vil vi ikke gå i gang med nye store forslag før vi har gennemført det vi er i gang med sagde han;0.08695652173913042;0.029126213592233014;derfor ved vi ikke gå i gang mede nye store forslag før vi har gennemført det vi er i gang med sagde han;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;ledsaget af kraftig blæst og stedvise byger kunne danskerne i går endelig tage hul på sommeren;0.125;0.031914893617021274;ledsaget er kraftig blæst og stedvise byer kunne danskerne i går endelig tage hul på sommeren;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;du vil givetvis misbruge det hvis jeg siger at jeg ikke har tid til at tale med dig siger han;0.1;0.021505376344086027;du vil givetvis misbrugtde hvis jeg siger at jeg ikke har tid til at tale med dig siger han;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;eksemplerne er efterhånden talrige og meget gode;0.0;0.0;eksemplerne er efterhånden talrige og meget gode;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;det er der kommet et højst usædvanligt værk ud af;0.2;0.1020408163265306;det er der kommet et højst usendbanligt ver ud af;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;de har aldrig været for unge til et lederjob;0.2222222222222222;0.09090909090909093;de har aldrig været for unge til vedere job;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;de skal beskæres hver anden uge;0.5;0.12903225806451613;de skal beskæres hved alle luge;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;under besøget vil kommissæren undersøge om de gode erfaringer med mindretal i grænseområdet kan overføres til andre områder hvor det går knapt så gnidningsfrit;0.2083333333333333;0.0440251572327044;under besøgt vil kommissæren undersøge om de gode erfaringer med mindretal i grænseområdet kan uverføres til andre områder og det går knap så gnidlingsfrit;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;på sidelinien vipper stemningen omkring frysepunktet i hvert fald når man spørger til den kommende sæson;0.375;0.07692307692307693;på sidelinjen mep ver stemningen omkring frysepunktet i hvert fald nom at spørge til den kommende sæson;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;kontrasten fra de små besætninger til det store orkester i operascenerne virkede forkert;0.07692307692307693;0.022727272727272728;kontrasten for de små besætninger til det store orkester i operascenerne virkede forkert;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;det har givet tab i forbindelse med markedets voldsomme prisfald påpeger advokaterne;0.5;0.08333333333333333;der  giver tab i forbindelse med markedtsvoldsomtme prisfald påpegr advokaterne;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;så har parterne hvad selve landsholdet angår ikke mere at give hinanden;0.5;0.22535211267605634;som har parterne medsebpe landsholdet angår ikke mere kiminaller;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;man har undgået store dramaer blandt medarbejderne;0.0;0.0;man har undgået store dramaer blandt medarbejderne;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;giv denne epost lav prioritet;0.8;0.2413793103448276;det vl denne e par lav prioritet;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;den amerikanske offentlighed ser ingen fremskridt;0.5;0.16326530612244894;det amerikanske opfehelser ingen fremskridt;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;de kommende år vil byde på en række opgaver inden for bevaring og vedligeholdelse hvor der stilles høje krav til arkitektonisk kvalitative løsninger;0.08695652173913042;0.020270270270270268;de kommende år vil byde på en række opgaver inden for bevaring og vedligeholdelse hvor der stilles høje krav til arkitektoniske kvaitetive løsninger;[];13;15
07/05/2020, 19:08:22;Clean_no_augs_epoch;de er ikke vendt mod nogen eller noget andet end ordene som vibrerer gennem lokalet på en sprød klangbund af jazz;0.14285714285714285;0.02654867256637168;de er ikke vendt mod nogen eller noget andet end orene som vibrerer gennem lokale på en sprød klangbånd af jazz;[];13;15
