Time;Model_id;Reference;WER;CER;Transcript;Augmentation_list;Best_epoch;Total_epoch
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;i forvejen udgør den særlige gruppe af erhvervsforskerstuderende kun to hundrede tredive ud af de nuværende fire tusind;0.16666666666666666;0.04201680672268908;i forvejen udgør den særlige gruppe af erhvervsforskersturderende kun to hundrede tredive ud af de med nuværende fire tusinde;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det vigtige er at fjerne et hvert præg af elite og ligne vælgerne mest muligt;0.26666666666666666;0.03896103896103896;det  vigtige er at fjerne ethvert prig af elite og lignded vælgerne mest muligt;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;jo mere de taler offentligt jo mindre vil der blive opnået i praksis;0.07692307692307693;0.04411764705882353;jo mere de taler offentligt med mindre vil der blive opnået i praksis;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;hvem ved måske ønsker han at lære at læse;0.2222222222222222;0.07317073170731707;evem ved måske ønsker han at lære at kase;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;varmen fortsætter men luftfugtigheden får den til at føles mere trykkende;0.2727272727272727;0.0410958904109589;varmen fortsætter men lutfugtigheden får den til at følles mere trykende;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;de har beskæftiget sig med problemet i halvtreds år;0.0;0.0;de har beskæftiget sig med problemet i halvtreds år;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;ham kan du ikke retsforfølge bagefter;0.3333333333333333;0.10810810810810813;kamp kan du ikke gresforfølge bagefter;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;industri håndværkerskolen;1.0;0.04;industri håndværkker skolen;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det er for eksempel hændt at der under en messe er kommet en shaman for at hjælpe med at helbrede en eller anden;0.3478260869565217;0.11607142857142858;det er for eksempel hen at der under et messe ar kommete en chaman for at hjælpe med at helbudere ind eller andet;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;alene ved at respektere nationernes forskellighed kan man få dem til at gå op i en højere orden;0.1111111111111111;0.021052631578947368;alene velt respektere nationernes forskellighed kan man få dem til at gå op i en højere orden;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;de der ved bedre har altid haft lette kår men hvordan var situationen egentlig før;0.3333333333333333;0.12195121951219512;de har bevet bedre har altil harfettet kår men hvordan var situationen egentlig før;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;jeg havde ikke set den slags dyr siden jeg for længe siden var dæksdreng i handelsflåden;0.5625;0.2727272727272727;vi hare havet ikke set den slaks dyrer siden jeg får længe siden vart dæktsten i handensmu;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;og det må vel være et problem for en mand der netop er hjertets sanger;0.26666666666666666;0.11428571428571427;fo det må vel være et problem for en mænd der netop er jørtalsanger;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det kan godt være problemet dukker op igen men det gør ikke ondt;0.15384615384615385;0.046875;det kan godt være problemet dukke op igen end det gør ikke ondt;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det er en lammende næsten drænende præstation;0.42857142857142855;0.13333333333333333;det er en lammelen næsten erinende prestation;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;rediger seneste handling;0.6666666666666666;0.125;hade ger seneste handling;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;illustrationerne er fine og hvert eneste godt tredive siders indbundne lille bog rummer et eventyr fra hver af de omtalte kulturer;0.3809523809523809;0.1153846153846154;illustrationerne er fine om hvert eneste godt tredive siders indbundde lille bog rømmer et evnen til at fårbær af de omtalte konturer;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;han havde arbejdet over som det forventedes af en mand i hans position og var nu på vej hjem for at nyde aftenen alene;0.2083333333333333;0.07627118644067797;han havde arbejdet ord som det forventes af en mand i hans position og var eg nu på vej hjem for at nydte aftenen alenen;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;i jeres pressemateriale står der at bogen definerer halvfemsernes subkulturer;0.5;0.1948051948051948;e ere presmartilr står der at bogen definerer alfemslernes syvkulturer;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;spilleren fik desuden underkendt et mål fordi bolden havde været over baglinjen;0.16666666666666666;0.06329113924050632;spilleren fik desuden underkendt et mål fordi bolden havde været or aflinen;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;efter snakken om tæppet skal børn og forældre se klokketårnet;0.3;0.04918032786885247;efter snakken om tæppet skal børne forældre se klopketårnet;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;hvem er det egentlig der sætter prisen;0.0;0.0;hvem er det egentlig der sætter prisen;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;gå ind på en ølstue og få et krus øl;0.6;0.2222222222222222;gåe ind på et elstuen og for et krusale;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;er vi ikke temmelig fremragende til at behandle sygdomme;0.3333333333333333;0.017857142857142856;er vi ikke temmelig fremragende tilat behandle sygdommen;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;der skal vi huske os selv på at have et ansvar for andre også dem i familien;0.2352941176470588;0.06578947368421052;der skabe husker og selv på at have et ansvar for andre også dem i familien;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;jeg tænker på dig men selv om jeg ved alt dette er sandt og du er til så ved jeg intet;0.3333333333333333;0.12790697674418605;der tænker på dig men sildeom jeg ved alt det er sandt og du er tile som ved jeg indtet;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;den sag giver stof til eftertanke for borgere i vores samfund;0.4545454545454545;0.18032786885245905;dan tag giver stof til eftertanke for voresborgere i vor samtudd;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det er jeres ansvar siger han i det han peger ud på forsamlingen;0.3076923076923077;0.046875;det er jeres a ansvaret siger han idet han peger ud på forsamlingen;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det er der kommet et højst usædvanligt værk ud af;0.4;0.16326530612244894;det er der kommet et højst usenvadigt hver uda;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;tag brødet op og hæld drikken på flasker;0.25;0.15;tag ådet op og have drikken på flasker;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;min fætter hører hjemme i bjergene;0.16666666666666666;0.029411764705882363;min fatter hører hjemme i bjergene;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;drømmeren kan aldrig få nok;0.6;0.1111111111111111;drammeren kan aldrig fornok;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;det var spild af tid mente han og for at få regeringens forslag igennem under behandlingen af finansloven tyede regeringen flere gange til tillidsafstemninger;0.375;0.08860759493670886;det var spiller af tid mente han ag få få regeringens forslag gennem under behandlingen af dinansloven tyve regeringen flere gange til tidligs afstemninger;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;miljøstyrelsen vil selv gennemføre tre kontrolanalyser for at være helt sikker på at de er ufarlige;0.1875;0.0505050505050505;i ustyrelsen vil selv gennemføre tre kontrolanalyser for at være helt sikkert på at de er ufarlige;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;vi er efterhånden vant til at vi hurtigst muligt skal videre til næste programpunkt;0.07142857142857142;0.012048192771084338;vi er efterhånden vant til at vi hurtigst muligt skel videre til næste programpunkt;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
01/05/2020, 09:34:10;AblationClean_Baseline_allAugs;de senere år har der været et stigende antal trafikulykker blandt de svage trafikanter;0.42857142857142855;0.12790697674418605;i de senere år har der været det stigende anstol trafikbolykker vandt de svage trafrikant;['tempo_perturb', 'room_reverb', 'volume_perturb', 'add_wn', 'shift_perturb', 'spec_augment', 'speed_perturb'];16;20
