Time;Model_id;Reference;WER;CER;Transcript;Augmentation_list;Best_epoch;Total_epoch
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;psykiske ændringer indtræder hos de fleste efter flere års sygdom fulgt af langsomt fremadskridende demens der kan ledsages af depression eller konfusion;0.6363636363636364;0.2549019607843137;psykiske ændringer indstider hos de fliste efter polere års sygdomme hyn er langsomt s fammed skrivelimens der keridseres at den  son eller kolfosyn;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;men samfundet er vel os alle sammen inklusive den danske fagbevægelse;0.7272727272727273;0.11594202898550725;en samfunde der vel oså alle sammen inkusive dan de danske fagbevænelse;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;forsøget skal forhindre det alt for store frafald der er efter gymnasiet;0.5833333333333334;0.1388888888888889;forsøget skal for hæn e de alt fer store frafald der er eftrer gynage;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;der vil komme flere og flere lægemidler som helt kan udrydde behandlinger;0.25;0.0684931506849315;der vil komme flere og flere lægemiddler som hen kan uldryde behandlinger;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;jeg kan ikke rejse en sag mod sygehuset for en patient;0.7272727272727273;0.3703703703703704;jeg kan ikke rejse sag men sin mun om kom ka sjel;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;jeg vurderer ham absolut som den største;0.0;0.0;jeg vurderer ham absolut som den største;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;zoom ind på centreret tekst;0.4;0.14814814814814814;so ind på centrerer tekst;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;direktøren støttes af museets ansatte;0.0;0.0;direktøren støttes af museets ansatte;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;de mødte børn fra mange samfundslag og lærte man udmærket kan være forskellige og alligevel sammen;0.6875;0.22448979591836726;de midte børn fr mangesamfundslægere lærtegere man udverke kan dere forskellige oglurer e  sanmen;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;hold pause hver anden time slap af og gør nogle lette strækøvelser;0.25;0.10606060606060606;hold pause hver anden time slap an og gør nogle likke strækkeyser;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;det undrer mig at departementschefen var med til det møde;0.6;0.2280701754385965;det gunder mig at det kor mangchafen mvar med til det mede;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;det kan som regel gøres for omkring et tusinde kroner;1.0;0.6415094339622641;vi kante aedspenle e sie tå esedve fsen tå soe;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;de lod til at være forholdsvis trygge ved situationen;0.5555555555555556;0.2452830188679245;de go tid at være brorsens trygge vid situasioen;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;formatér effekter til dette dokument;0.2;0.08333333333333333;formantere effekter til dette dokument;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;jeg tror at vi vender hjem en gang;0.5;0.2647058823529412;jeg tror at man velder hjem e asken;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;jeg har set for meget pop om drømme;0.875;0.3714285714285713;det har se for megt kom d hod  vone;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;efter at have presset på i mere end et år fik landmændene fredag udkastet til to nye bekendtgørelser om medicinforbrug i landbruget;0.4090909090909091;0.1068702290076336;efter at have pressepå mere end et år fik landmænde e fredag udkastet to nye bekendtgers om medizilnforbrug landbruget;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;det bliver til en snak om blandt andet grønne afgifter frynsegoder og perspektiver for skattesystemet;0.5333333333333333;0.1485148514851485;jet bliver til snakk om blandt andet grønne afgifter o fosegoder og velprespektiver fra skaltesystemet;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;lyden kan hentes gennem lydkortet eller med hovedtelefoner fra lydudgangen på indstikskortet;0.5833333333333334;0.1956521739130435;viden kan hentes gennem lydkortigt eller med hovednselvfron at foedgangen gå instikskortet;[];8;15
27/04/2020, 22:27:47;Ablation_noise_base_noAugments;det er både de praktiserende læger og kommunerne enige om er en uholdbar løsning;0.7857142857142857;0.3375;det er hoe titfraktiserende lerer og kompuner des endige offt er kokrelbarhossen;[];8;15
