Time;Model_id;Reference;WER;CER;Transcript;Augmentation_list;Best_epoch;Total_epoch
01/05/2020, 21:04:23;AblationNoise_Baseline;psykiske ændringer indtræder hos de fleste efter flere års sygdom fulgt af langsomt fremadskridende demens der kan ledsages af depression eller konfusion;0.6818181818181818;0.3202614379084967;srykiske ændringer indsyd hos de bleste efter polere års sygdomme hune et langsot ram edsuvelimens dergeriseres af dension eller koldfolsyn;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;men samfundet er vel os alle sammen inklusive den danske fagbevægelse;0.4545454545454545;0.11594202898550725;en samfundeg er vel os alle sammen inkesive dede danske fagbedænelse;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;forsøget skal forhindre det alt for store frafald der er efter gymnasiet;0.3333333333333333;0.09722222222222222;forsøget skal forhænle de alt for store frafad der er efter gymnagie;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;der vil komme flere og flere lægemidler som helt kan udrydde behandlinger;0.16666666666666666;0.0547945205479452;der vil komme flere og flere lægemidler som hen kan uldryde behandlinger;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;jeg kan ikke rejse en sag mod sygehuset for en patient;0.7272727272727273;0.3148148148148148;jeg kan ikke dejse salv me sygehu i komenliel;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;jeg vurderer ham absolut som den største;0.0;0.0;jeg vurderer ham absolut som den største;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;zoom ind på centreret tekst;0.2;0.1111111111111111;eso ind på centreret tekst;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;direktøren støttes af museets ansatte;0.0;0.0;direktøren støttes af museets ansatte;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;de mødte børn fra mange samfundslag og lærte man udmærket kan være forskellige og alligevel sammen;0.625;0.2551020408163265;de mødte børn får mankesamfundslægere lærte et mat udbekke kinn være forskellige og lrereer sange;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;hold pause hver anden time slap af og gør nogle lette strækøvelser;0.5;0.15151515151515152;hol pause ver anden time slagan og gør nogle leke strækkeynser;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det undrer mig at departementschefen var med til det møde;0.3;0.12280701754385966;det undrer mig at det pår mangtschafen var med til det møde;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det kan som regel gøres for omkring et tusinde kroner;1.0;0.660377358490566;je kkok de eespulmem te ågfådeedep si pår to;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;de lod til at være forholdsvis trygge ved situationen;0.3333333333333333;0.2075471698113208;de mude til at være go ses trygge ved situationen;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;formatér effekter til dette dokument;0.4;0.1111111111111111;for mentere effekter til dette dokument;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;jeg tror at vi vender hjem en gang;0.5;0.2352941176470588;jeg tror at a velder hjem iaken;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;jeg har set for meget pop om drømme;0.75;0.3714285714285713;det har sel for megt komhå holde;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;efter at have presset på i mere end et år fik landmændene fredag udkastet til to nye bekendtgørelser om medicinforbrug i landbruget;0.4090909090909091;0.13740458015267176;efter at have pressepå mere end et år fik landmændde fredag udkastet to nye bekendtgees og misivforbrug landbruget;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det bliver til en snak om blandt andet grønne afgifter frynsegoder og perspektiver for skattesystemet;0.5333333333333333;0.16831683168316833;jet bliller til snakk om blandt andet grønne afgifter  folelsegodet og vel prespektiver fra skattesystemet;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;lyden kan hentes gennem lydkortet eller med hovedtelefoner fra lydudgangen på indstikskortet;0.5833333333333334;0.21739130434782608;viden kan hentes gennem lidkårligt eller med hovedselfrone for lodgangn ginstikskortet;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det er både de praktiserende læger og kommunerne enige om er en uholdbar løsning;0.7142857142857143;0.3625;det er kået til faktiserende lrerer og komkulerne enedige offt er po krelba hesen;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;der fik manden så lov at sidde i en time indtil han forbarmede sig og lukkede døren op igen;0.21052631578947367;0.08791208791208792;der fik manden så lov at sidde i en time indtil han forbarmed sig ot nu vil døren op igen;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;teaktræ skal behandles med kærlige hænder og olie for at blive pæne igen;0.3076923076923077;0.05555555555555555;titræ skal behandles med kærlige hænde og olie for at blive pæneigen;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det fandtes ikke i barens udvalg;0.3333333333333333;0.15625;be fandtes ikke i barens uldvad;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;ja men det skal den da have lov til;0.6666666666666666;0.2285714285714285;ja medet skal led der here lov ti;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;dagligt stak han næsen ind i min fars atelier for at indsnuse terpentin og kaste et søgende blik på hans igangværende billeder;0.5;0.15873015873015872;daglig ster kan næsen ind di min fars a tillent for at indsluse tepentin og kaste et søgende blikt på hans igangværke bedre;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;borgerrepræsentationen ventes at vedtage navnene i morgen efter indstilling fra kommunens vejnavnenævn;0.4166666666666667;0.05882352941176471;borgere præsentationen ventes at vedtage navnene i morgen efter indstilling fra kommunenes venlagne nivn;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;man kan sige at det er noget af et luksusproblem at beskæftige sig med;0.7142857142857143;0.3;man gin seer der er noget af lukftusbogblume skæftige sim dad;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;svinebestanden er kun halvdelen af bestanden før krigen;0.5;0.2545454545454545;svenebestemme er kun halvdenl af bestanden forat grigenen;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det ser ud af mere når man kikker ned under den lange vandring over vandbroen;0.4;0.1948051948051948;det ser ud at mere når man kiggere ned over den lange vandreng vor vand;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;udbuddet af busrejser er stort og varieret;0.14285714285714285;0.023809523809523808;udbuddet af busrejse er stort og varieret;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;erstat det markerede ord med følgende;0.6666666666666666;0.2432432432432433;dot bestemt de larkerede ord med følgende;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;besvar email på dansk;0.75;0.3333333333333333;dit svar imedt på dansk;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;i protokollen skal anføres hvilke dyr der er behandlet det anvendte lægemiddel dosering og behandlingsmåde;0.7333333333333333;0.3490566037735849;et kutikole skal nføres veggedyr der er behandelet aer medæi i skønen og behandlingslålen;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;han har nogle personlige ritualer som han bruger til på det mentale plan at indstille sig på en kamp;0.9473684210526316;0.42;her er pesonlge på tute so sil mo tid på de ve lutale plani idspillele pe ram;[];8;20
01/05/2020, 21:04:23;AblationNoise_Baseline;det er ikke publikum der beder til at museerne skal vokse og udvide;0.3076923076923077;0.11940298507462685;det er ikke publikum der bedre til at museerne skal bokse  odden;[];8;20
